Motif_ID	DBID.1	GeneID	GeneName	Family_Name	Motif_Type
9883	M6498_1.02	STF1_f1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	HocoMoco
9884	M05623_2.00	RORC_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9885	M3865_1.02	V$SF1_Q6_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9886	M05598_2.00	NR2C1_eDBD_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9887	M03354_2.00	RORA_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9888	M03367_2.00	ESRRB_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9889	M05678_2.00	RORB_eDBD_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9890	M05614_2.00	NR5A1_FL_Methyl-HT-SELEX	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9891	M09334_2.00	COT1_MOUSE.H11MO.0.B	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9892	M4719_1.02	Mw160	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9893	M03942_2.00	Hr39_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9894	M03378_2.00	RXRG_4	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9895	M07988_2.00	ECC-1_ERALPHA_HudsonAlpha	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9896	M03380_2.00	THRB_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9897	M03386_2.00	NR2F6_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9898	M05880_2.00	RORc	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SMiLE-seq
9899	M03421_2.00	Rxra_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9900	M05600_2.00	NR2C1_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9901	M11144_2.00	V$SF1_Q6_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9902	M03368_2.00	THRA_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9903	M09333_2.00	THA_MOUSE.H11MO.0.C	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9904	M03399_2.00	ESRRA_3	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9905	M03941_2.00	ERR_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9906	M09273_2.00	NR2C1_HUMAN.H11MO.0.C	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9907	M3521_1.02	V$LRH1_Q5	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9908	M05594_2.00	NR5A2_eDBD_Methyl-HT-SELEX_3	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9909	M05595_2.00	ESRRB_eDBD_HT-SELEX	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9910	M09285_2.00	THB_HUMAN.H11MO.0.C	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9911	M00819_2.00	pTH3464	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	PBM
9912	M05671_2.00	RXRA_eDBD_HT-SELEX	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9913	M09325_2.00	COT2_MOUSE.H11MO.0.A	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9914	M09327_2.00	RORA_MOUSE.H11MO.0.C	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9915	M11145_2.00	V$SF1_Q6	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9916	M09271_2.00	NR5A2_HUMAN.H11MO.0.B	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9917	M06417_2.00	ftz-f1_FlyReg_FBgn0001078	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	B1H
9918	M11150_2.00	V$T3RBETA_Q6_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9919	M05615_2.00	RXRG_FL_HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9920	M05616_2.00	RXRG_FL_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9921	M05617_2.00	RXRG_FL_Methyl-HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9922	M05618_2.00	RXRG_FL_Methyl-HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9923	M05621_2.00	RORC_eDBD_HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9924	M11171_2.00	V$ESRRA_10	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9925	M09321_2.00	ERR3_MOUSE.H11MO.0.C	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9926	M05667_2.00	NR2F1_FL_Methyl-HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9927	M11143_2.00	V$SF1_Q5	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9928	M09330_2.00	RXRB_MOUSE.H11MO.0.C	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9929	M06413_2.00	Hr46_SANGER_5_FBgn0000448	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	B1H
9930	M08224_2.00	Mv104	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9931	M06418_2.00	ftz-f1_SANGER_5_FBgn0001078	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	B1H
9932	M06423_2.00	svp_SANGER_5_FBgn0003651	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	B1H
9933	M06426_2.00	usp_SANGER_5_FBgn0003964	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	B1H
9934	M06433_2.00	ERR_SANGER_5_FBgn0035849	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	B1H
9935	M06435_2.00	Hr4_SANGER_5_FBgn0023546	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	B1H
9936	M05581_2.00	PPARD_eDBD_HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9937	M07993_2.00	H1-hESC_RXRA_HudsonAlpha	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9938	M03387_2.00	NR2F6_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9939	M05882_2.00	RXRa	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SMiLE-seq
9940	M05883_2.00	RORb	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SMiLE-seq
9941	M06412_2.00	Hr46_FlyReg_FBgn0000448	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	B1H
9942	M05630_2.00	THRB_eDBD_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9943	M05631_2.00	THRB_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9944	M08226_2.00	Mw160	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9945	M03400_2.00	ESRRA_4	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9946	M09265_2.00	RORA_HUMAN.H11MO.0.C	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9947	M3520_1.02	V$LRH1_Q5_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9948	M05593_2.00	NR5A2_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9949	M11129_2.00	V$ERR2_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9950	M05596_2.00	ESRRB_eDBD_Methyl-HT-SELEX	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9951	M11131_2.00	V$ERR2_Q3	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9952	M11135_2.00	V$T3RALPHA_Q6	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9953	M08034_2.00	SRP000217_Esrrb	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9954	M11142_2.00	V$SF1_Q5_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9955	M03388_2.00	NR2F6_3	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9956	M03398_2.00	ESRRA_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9957	M05632_2.00	THRB_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9958	M05633_2.00	THRB_FL_HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9959	M05634_2.00	THRB_FL_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9960	M11153_2.00	V$EAR2_Q2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9961	M11154_2.00	V$EAR2_Q4	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9962	M11168_2.00	V$ERR1_Q2_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9963	M11169_2.00	V$ERR1_Q2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9964	M11170_2.00	V$ERR1_Q3	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9965	M05629_2.00	THRB_eDBD_HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9966	M05668_2.00	NR2F1_FL_Methyl-HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9967	M09324_2.00	RORG_MOUSE.H11MO.0.B	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9968	M09619_2.00	C17.2-THRa_GSE38347	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9969	M08157_2.00	MA1111.1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9970	M03397_2.00	ESRRA_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9971	M08223_2.00	Mv102	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9972	M09272_2.00	ERR2_HUMAN.H11MO.0.A	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9973	M09615_2.00	mES-Nr5a2_GSE19019	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9974	M09616_2.00	Pancreas-LRH1_GSE34295	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9975	M03943_2.00	Hr39_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9976	M05642_2.00	NR2F6_eDBD_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9977	M07989_2.00	T-47D_ERALPHA_HudsonAlpha	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9978	M07994_2.00	HepG2_RXRA_HudsonAlpha	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9979	M11172_2.00	V$COUPTF1_Q6_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9980	M09617_2.00	EL4-RORgt.Flag_GSE56019	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
9981	M05645_2.00	NR2F6_FL_HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9982	M05646_2.00	NR2F6_FL_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9983	M11180_2.00	V$ARP1_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9984	M11181_2.00	V$COUPTF2_Q6	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9985	M11182_2.00	V$RXRA_07	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9986	M2304_1.02	MA0505.1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9987	M05592_2.00	NR5A2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9988	M00811_2.00	pTH2193	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	PBM
9989	M00812_2.00	pTH1284	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	PBM
9990	M11130_2.00	V$ERR2_Q2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9991	M00817_2.00	pTH3841	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	PBM
9992	M05644_2.00	NR2F6_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9993	M05666_2.00	NR2F1_FL_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9994	M05590_2.00	NR5A2_eDBD_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9995	M11185_2.00	V$ERR3_Q2_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
9996	M08158_2.00	MA0505.1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	ChIP-seq
9997	M1448_1.02	pTH3468	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	PBM
9998	M03934_2.00	usp_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
9999	M11192_2.00	I$CF1_02	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10000	M05635_2.00	THRB_FL_Methyl-HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10001	M05636_2.00	THRB_FL_Methyl-HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10002	M4979_1.02	ftz-f1_SANGER_5_FBgn0001078	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	B1H
10003	M05589_2.00	NR5A2_eDBD_HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10004	M05643_2.00	NR2F6_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10005	M11128_2.00	V$LRH1_Q6	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10006	M05591_2.00	NR5A2_eDBD_HT-SELEX_3	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10007	M05662_2.00	NR2F1_eDBD_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10008	M1470_1.02	pTH5709	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	PBM
10009	M05582_2.00	PPARD_eDBD_HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10010	M00184_2.00	Nr2f2_2192	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	PBM
10011	M05665_2.00	NR2F1_FL_HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10012	M11126_2.00	V$LRH1_Q5_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10013	M00183_2.00	Esrra_2190	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	PBM
10014	M11193_2.00	V$T3R_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10015	M05647_2.00	NR2F6_FL_Methyl-HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10016	M09689_2.00	usp	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Misc
10017	M00816_2.00	pTH3468	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	PBM
10018	M11093_2.00	V$RORA_Q4	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10019	M11186_2.00	V$ERR3_Q2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10020	M11187_2.00	V$RORBETA_Q2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10021	M00181_2.00	Rxra_1035	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	PBM
10022	M05663_2.00	NR2F1_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10023	M11127_2.00	V$LRH1_Q5	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10024	M05664_2.00	NR2F1_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10025	M05641_2.00	NR2F6_eDBD_HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10026	M05584_2.00	PPARD_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10027	M11092_2.00	V$RORALPHA_Q4	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10028	M05658_2.00	ESRRA_FL_Methyl-HT-SELEX	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10029	M05657_2.00	ESRRA_FL_HT-SELEX	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10030	M05656_2.00	ESRRA_eDBD_Methyl-HT-SELEX	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10031	M11191_2.00	I$CF1_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10032	M05583_2.00	PPARD_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10033	M05661_2.00	NR2F1_eDBD_HT-SELEX_1	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10034	M11090_2.00	V$RORA1_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10035	M05648_2.00	NR2F6_FL_Methyl-HT-SELEX_2	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10036	M11091_2.00	V$RORA2_01	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	Transfac
10037	M05655_2.00	ESRRA_eDBD_HT-SELEX	KH2013:KH.C6.10	NR5A1/2/5	Nuclear receptor	SELEX
10040	M5445_1.02	FOXD2_1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10041	M6237_1.02	FOXD3_f1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	HocoMoco
10042	M01974_2.00	pTH6734	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10043	M01986_2.00	pTH6549	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10044	M5443_1.02	FOXC2_2	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10045	M3246_1.02	V$FOXA1_06	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10046	M5442_1.02	FOXC2_1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10047	M01982_2.00	pTH2673	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10048	M00796_2.00	pTH3796	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10049	M3247_1.02	V$FOXA2_02	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10050	M3235_1.02	V$FKHL5_Q3	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10051	M5441_1.02	FOXC1_3	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10052	M6234_1.02	FOXA3_f1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	HocoMoco
10053	M01228_2.00	pTH9824	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10054	M5446_1.02	FOXD2_2	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10055	M01984_2.00	pTH3802	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10056	M2546_1.02	I$CROC_01	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10057	M6114_1.02	GSE15244_FoxA1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	ChIP-seq
10058	M04848_2.00	FOXL2_FL_Methyl-HT-SELEX	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10059	M00257_2.00	FOXC1_REF	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10060	M3245_1.02	V$FOXA1_05	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10061	M00259_2.00	FOXC1_S82T	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10062	M5440_1.02	FOXC1_2	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10063	M5444_1.02	FOXC2_3	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10064	M5447_1.02	FOXD3_1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10065	M4972_1.02	fkh_NAR_FBgn0000659	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	B1H
10066	M4217_1.02	YCR065W_570	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	DeBoer11
10067	M6236_1.02	FOXC2_f1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	HocoMoco
10068	M5449_1.02	FOXG1_1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10069	M2438_1.02	F$HCM1P_02	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10070	M5451_1.02	FOXI1_1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10071	M00258_2.00	FOXC1_S131L	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10072	M3244_1.02	V$FOXA1_04	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10073	M6232_1.02	FOXA1_f1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	HocoMoco
10074	M04844_2.00	FOXC2_eDBD_Methyl-HT-SELEX_2	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10075	M04841_2.00	FOXC2_eDBD_HT-SELEX_1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10076	M00164_2.00	Foxl1_2809	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10077	M6238_1.02	FOXF1_f1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	HocoMoco
10078	M3248_1.02	V$FOXA2_05	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10079	M04843_2.00	FOXC2_eDBD_Methyl-HT-SELEX_1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10080	M5438_1.02	FOXB1_4	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10081	M5448_1.02	FOXD3_2	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10082	M03013_2.00	FOXC1_1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10083	M2437_1.02	F$HCM1P_01	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10084	M5450_1.02	FOXG1_2	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10085	M00664_2.00	pTH9057	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10086	M3243_1.02	V$FOXA1_03	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10087	M6019_1.02	Foxk1_2	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10088	M3258_1.02	V$FOXJ3_06	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10089	M6013_1.02	Foxg1_3	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10090	M6235_1.02	FOXC1_f1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	HocoMoco
10091	M04851_2.00	FOXD2_eDBD_HT-SELEX_1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10092	M5439_1.02	FOXC1_1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10093	M02681_2.00	MA0031.1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10094	M00256_2.00	FOXC1_P79L	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	PBM
10095	M5437_1.02	FOXB1_3	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10096	M2339_1.02	MA0546.1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	ChIP-seq
10097	M6017_1.02	Foxj3_4	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10098	M3242_1.02	V$FOXA1_02	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10099	M4712_1.02	Mw164	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	ChIP-seq
10100	M3257_1.02	V$FOXJ2_02	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
10101	M4964_1.02	fd64A_SANGER_5_FBgn0004895	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	B1H
10102	M03035_2.00	FOXL1_2	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10103	M04846_2.00	FOXE1_eDBD_Methyl-HT-SELEX	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10104	M04845_2.00	FOXE1_eDBD_HT-SELEX	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10105	M6239_1.02	FOXF2_f1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	HocoMoco
10106	M04852_2.00	FOXD2_eDBD_HT-SELEX_2	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	SELEX
10107	M6240_1.02	FOXI1_f1	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	HocoMoco
10108	M3250_1.02	V$FOXD3_01	KH2013:KH.C1.1304	KH2013:KH.C1.1304	Forkhead	Transfac
