TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T339688_2.00	F312_2.00	TS12_2.00	.	.	ENSCING00000003391	ENSCING00000003391	Ciona_intestinalis	N	T-box	T-box	1	0.7342735634445741	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T339689_2.00	F312_2.00	TS12_2.00	.	.	ENSCING00000004291	tbx1	Ciona_intestinalis	N	T-box	T-box	1	0.7342735634445741	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T339690_2.00	F312_2.00	TS12_2.00	M00835_2.00	MS17_2.00	ENSCING00000005267	tbx20	Ciona_intestinalis	I	T-box	T-box	1	0.7342735634445741	pTH3777	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T339691_2.00	F312_2.00	TS12_2.00	M00830_2.00	MS17_2.00	ENSCING00000008678	ENSCING00000008678	Ciona_intestinalis	I	T-box	T-box	1	0.7342735634445741	pTH3751	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T339692_2.00	F312_2.00	TS12_2.00	.	.	ENSCING00000020186	tbx6a	Ciona_intestinalis	N	T-box	T-box	1	0.7342735634445741	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T339693_2.00	F312_2.00	TS12_2.00	.	.	ENSCING00000023066	ENSCING00000023066	Ciona_intestinalis	N	T-box	T-box	1	0.7342735634445741	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T342283_2.00	F313_2.00	TS12_2.00	M00216_2.00	MS02_2.00	ENSCING00000002679	ENSCING00000002679	Ciona_intestinalis	I	TBP	TBP	1	0.7	Tbp_pr781	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T342284_2.00	F313_2.00	TS12_2.00	.	.	ENSCING00000011871	ENSCING00000011871	Ciona_intestinalis	N	TBP	TBP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T345889_2.00	F315_2.00	TS12_2.00	M01321_2.00	MS57_2.00	XP_002124866.1	XP_002124866.1	Ciona_intestinalis	D	TCR/CxC	TCR	1	0.660295627415969	pTH9835	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T346484_2.00	F317_2.00	TS12_2.00	M03575_2.00	MS33_2.00	ENSCING00000019408	ENSCING00000019408	Ciona_intestinalis	I	TEA	TEA	1	0.7	TEAD3_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348209_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000001909	ENSCING00000001909	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348210_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000003284	ENSCING00000003284	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348211_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000008057	ENSCING00000008057	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348212_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000008699	ENSCING00000008699	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348213_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000012683	ENSCING00000012683	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348214_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000012863	ENSCING00000012863	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348215_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000014357	ENSCING00000014357	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348216_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000014832	ENSCING00000014832	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348217_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000016294	ENSCING00000016294	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348218_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000021923	ENSCING00000021923	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T348219_2.00	F318_2.00	TS12_2.00	.	.	ENSCING00000022661	ENSCING00000022661	Ciona_intestinalis	N	THAP finger	THAP	1	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
